maxAvgPower_2,isPurposeful,minActivityLapDuration,atpActivity,hasPolyline,moderateIntensityMinutes,avgElevation,maxAvgPower_20,averageSpeed,activityTrainingLoad,maxAvgPower_600,startLatitude,startTimeGMT,hrTimeInZone_4,isManualActivity,pr,hasIntensityIntervals,maxBikingCadenceInRevPerMinute,maxAvgPower_1800,activityName,avgVerticalOscillation,averageHR,powerTimeInZone_5,elevationLoss,maxAvgPower_1200,activityId,userPro,maxAvgPower_30,avgVerticalRatio,maxFtp,avgRespirationRate,activityType_typeId,isDecoDive,totalSets,purposeful,vigorousIntensityMinutes,decoDive,lactateThresholdBpm,isParent,maxDoubleCadence,maxRespirationRate,hrTimeInZone_5,timeZoneId,summarizedExerciseSets,hrTimeInZone_1,beginTimestamp,isPR,maxTemperature,activityType_isHidden,favorite,hasVideo,fastestSplit_10000,startLongitude,fastestSplit_1609,ownerProfileImageUrlLarge,maxPower,activityUUID,isFavorite,waterConsumed,deviceId,powerTimeInZone_1,caloriesConsumed,activityType_typeKey,maxAvgPower_1,averageBikingCadenceInRevPerMinute,trainingStressScore,differenceBodyBattery,ownerFullName,aerobicTrainingEffectMessage,fastestSplit_1000,qualifyingDive,autoCalcCalories,privacy_typeId,startTimeLocal,elevationGain,normPower,trainingEffectLabel,maxAvgPower_3600,intensityFactor,distance,hrTimeInZone_3,powerTimeInZone_6,waterEstimated,workoutId,avgPower,hasSplits,avgStrideLength,endLongitude,movingDuration,ownerDisplayName,hrTimeInZone_2,elevationCorrected,manufacturer,maxAvgPower_18000,isElevationCorrected,bmrCalories,avgGroundContactTime,maxAvgPower_300,totalReps,maxVerticalSpeed,courseId,minElevation,splitSummaries,anaerobicTrainingEffectMessage,maxAvgPower_120,activityType_trimmable,userRoles,duration,fastestSplit_21098,max20MinPower,anaerobicTrainingEffect,minTemperature,maxElevation,endTimeGMT,steps,hasImages,summarizedDiveInfo_summarizedDiveGases,hasHeatMap,sportTypeId,maxHR,eventType_sortOrder,powerTimeInZone_7,maxAvgPower_5,calendarEventUuid,privacy_typeKey,activityType_parentTypeId,ownerId,aerobicTrainingEffect,fastestSplit_40000,activityType_restricted,parent,isAutoCalcCalories,powerTimeInZone_2,lapCount,strokes,manualActivity,excludeFromPowerCurveReports,eventType_typeKey,eventType_typeId,maxRunningCadenceInStepsPerMinute,fastestSplit_5000,maxSpeed,ownerProfileImageUrlSmall,calories,averageRunningCadenceInStepsPerMinute,powerTimeInZone_4,minRespirationRate,isAtpActivity,maxAvgPower_7200,ownerProfileImageUrlMedium,elapsedDuration,endLatitude,avgGradeAdjustedSpeed,vO2MaxValue,maxAvgPower_10,activeSets,avgVerticalSpeed,maxAvgPower_60,locationName,powerTimeInZone_3
,False,83.33200073242188,False,True,,17.159789618241863,,3.010999917984009,128.09034729003906,,53.39737381786108,2026-09-26 08:10:57,875.939,False,False,False,,,Wirral Running,8.950000000000001,161.0,40.0,28.0,,24501759950,False,,8.039999961853027,,34.16999816894531,1,False,,False,,False,,False,177.0,41.540000915527344,533.958,159,,0.0,1790410257000,False,25.0,False,False,False,,-3.0489371437579393,494.9209899902344,https://s3.amazonaws.com/garmin-connect-prod/profile_images/ab3aaf49-c7e7-40ee-afe4-55cefa6f7108-96589030.png,584.0,512ba73a-ed45-44c4-87b3-067ba0b1a92e,False,,3495376439,34.013,,running,,,,-8,Karl Schulz,IMPROVING_VO2_MAX_15,302.1830139160156,False,False,1,2026-09-26 09:10:57,33.0,387.0,VO2MAX,,,5154.2001953125,241.001,,462.0,,365.0,True,112.45999755859376,-3.048630701377988,1699.7070007324219,6b0552d4-87e2-474a-8d12-27878a3090fe,60.805,False,GARMIN,,False,45.0,262.8999938964844,,,0.40000152587890625,,8.199999809265137,"[{""noOfSplits"": 1, ""totalAscent"": 33.0, ""duration"": 1711.8060302734375, ""splitType"": ""INTERVAL_ACTIVE"", ""maxElevationGain"": 33.0, ""averageElevationGain"": 33.0, ""maxDistance"": 5154, ""maxDistanceWithPrecision"": 5154.18994140625, ""distance"": 5154.18994140625, ""averageSpeed"": 3.010999917984009, ""maxSpeed"": 3.7980000972747803, ""elevationLoss"": 28.0, ""avgStepFrequency"": 152.5, ""avgStepLength"": 1.1245999755859375, ""verticalRatio"": 8.039999961853027, ""verticalOscillation"": 8.950000000000001, ""avgGroundContactTime"": 262.8999938964844}, {""noOfSplits"": 4, ""totalAscent"": 33.0, ""duration"": 1657.7869873046875, ""splitType"": ""RWD_RUN"", ""maxElevationGain"": 30.0, ""averageElevationGain"": 8.0, ""maxDistance"": 4646, ""maxDistanceWithPrecision"": 4646.9599609375, ""distance"": 5100.16015625, ""averageSpeed"": 3.0759999752044678, ""maxSpeed"": 3.7980000972747803, ""elevationLoss"": 25.0, ""avgStepFrequency"": 155.890625, ""avgStepLength"": 1.1268000488281251, ""verticalRatio"": 8.0600004196167, ""verticalOscillation"": 8.990000152587891, ""avgGroundContactTime"": 262.8999938964844}, {""noOfSplits"": 6, ""totalAscent"": 0.0, ""duration"": 48.21500015258789, ""splitType"": ""RWD_WALK"", ""maxElevationGain"": 0.0, ""averageElevationGain"": 0.0, ""maxDistance"": 39, ""maxDistanceWithPrecision"": 39.470001220703125, ""distance"": 54.029998779296875, ""averageSpeed"": 1.121000051498413, ""maxSpeed"": 2.1089999675750732, ""elevationLoss"": 3.0, ""avgStepFrequency"": 54.4375, ""avgStepLength"": 0.9620999755859375, ""verticalRatio"": 6.449999809265137, ""verticalOscillation"": 6.15}, {""noOfSplits"": 5, ""totalAscent"": 0.0, ""duration"": 5.789000034332275, ""splitType"": ""RWD_STAND"", ""maxElevationGain"": 0.0, ""averageElevationGain"": 0.0, ""maxDistance"": 0, ""maxDistanceWithPrecision"": 0.0, ""distance"": 0.0, ""averageSpeed"": 0.0, ""maxSpeed"": 0.0, ""elevationLoss"": 0.0, ""avgStepFrequency"": 0.0}]",NO_ANAEROBIC_BENEFIT_0,,True,"[""SCOPE_ATP_READ"", ""SCOPE_COMMUNITY_COURSE_ADMIN_READ"", ""SCOPE_GCX_KID_WRITE"", ""SCOPE_DT_ACTIVE_INTELLIGENCE_READ"", ""SCOPE_COMMUNITY_COURSE_WRITE"", ""SCOPE_GCX_KID_ADMIN_READ"", ""SCOPE_CONNECT_WEB_TEMPLATE_RENDER"", ""SCOPE_ACTIVITY_DETECTION_READ"", ""SCOPE_OMT_SUBSCRIPTION_ADMIN_READ"", ""SCOPE_DI_OAUTH_2_MANAGED_STATUS_ADMIN_WRITE"", ""SCOPE_CONNECT_READ"", ""SCOPE_GCX_PET_READ"", ""SCOPE_GOLF_API_READ"", ""SCOPE_DI_OAUTH_2_DEVICE_REVOCATION_WRITE"", ""SCOPE_GCX_PET_WRITE"", ""SCOPE_DI_OAUTH_2_CREATE_DI_USER"", ""SCOPE_DIVE_API_WRITE"", ""SCOPE_DIVE_API_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_READ"", ""SCOPE_CONNECT_WRITE"", ""SCOPE_CONNECT_MCT_DAILY_LOG_READ"", ""SCOPE_CONNECT_API_CREATE_UPDATE_USER"", ""SCOPE_MESSAGE_GENERATION_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN"", ""SCOPE_GCX_PET_ADMIN_READ"", ""SCOPE_CONNECT_NON_SOCIAL_SHARED_READ"", ""SCOPE_DI_OAUTH_2_PRERELEASE_PERMISSIONS_ADMIN_WRITE"", ""SCOPE_DI_OAUTH_2_TOKEN_ADMIN"", ""SCOPE_ATP_WRITE"", ""SCOPE_GCX_KID_READ"", ""ROLE_CONNECTUSER"", ""ROLE_FITNESS_USER"", ""ROLE_WELLNESS_USER"", ""ROLE_OUTDOOR_USER"", ""ROLE_TACX_APP_USER"", ""ROLE_GARMIN_USER""]",1711.8060302734375,,,0.0,19.0,27.600000381469727,2026-09-26 08:39:45,4508,False,[],False,1,175.0,10,,,,public,17,96589030,3.799999952316284,,False,False,False,329.009,6,,False,,uncategorized,9,177.0,1600.93994140625,3.7980000972747807,https://s3.amazonaws.com/garmin-connect-prod/profile_images/b956b170-7f4b-41f6-94e5-09f5689897c8-96589030.png,450.0,152.5,481.939,24.559999465942383,False,,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6e877b9e-a5d6-44e6-875f-0ae5a38a3c0c-96589030.png,1728.802978515625,53.396093817427754,3.0769999027252197,47.0,,,,,Wirral,630.937
237,False,30.0,False,True,,25.041455586421215,207,6.168000221252441,,174,50.187891125679016,2026-09-22 19:48:18,16.0,False,False,False,101.0,168,Houyet Virtual Cycling,,137.0,0.0,185.60000085830688,169,24461727010,False,206,,,,152,False,,False,,False,,False,,,0.0,159,,21.0,1790106498000,False,,False,False,False,,5.008078180253506,,https://s3.amazonaws.com/garmin-connect-prod/profile_images/ab3aaf49-c7e7-40ee-afe4-55cefa6f7108-96589030.png,241.0,1975d3d9-ec66-48a8-86dd-2a422a521ee5,False,,3313379353,1037.0,,virtual_ride,241,84.0,,,Karl Schulz,,,False,False,1,2026-09-22 20:48:18,260.0,164.1734885656775,,161,,23397.2109375,3436.0,0.0,,,157.0,False,,5.0129276141524315,3780.0,6b0552d4-87e2-474a-8d12-27878a3090fe,319.0,False,MYWHOOSH,,False,,,180,,0.4000005722045899,,-5.199999809265137,[],,204,True,"[""SCOPE_ATP_READ"", ""SCOPE_COMMUNITY_COURSE_ADMIN_READ"", ""SCOPE_GCX_KID_WRITE"", ""SCOPE_DT_ACTIVE_INTELLIGENCE_READ"", ""SCOPE_COMMUNITY_COURSE_WRITE"", ""SCOPE_GCX_KID_ADMIN_READ"", ""SCOPE_CONNECT_WEB_TEMPLATE_RENDER"", ""SCOPE_ACTIVITY_DETECTION_READ"", ""SCOPE_OMT_SUBSCRIPTION_ADMIN_READ"", ""SCOPE_DI_OAUTH_2_MANAGED_STATUS_ADMIN_WRITE"", ""SCOPE_CONNECT_READ"", ""SCOPE_GCX_PET_READ"", ""SCOPE_GOLF_API_READ"", ""SCOPE_DI_OAUTH_2_DEVICE_REVOCATION_WRITE"", ""SCOPE_GCX_PET_WRITE"", ""SCOPE_DI_OAUTH_2_CREATE_DI_USER"", ""SCOPE_DIVE_API_WRITE"", ""SCOPE_DIVE_API_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_READ"", ""SCOPE_CONNECT_WRITE"", ""SCOPE_CONNECT_MCT_DAILY_LOG_READ"", ""SCOPE_CONNECT_API_CREATE_UPDATE_USER"", ""SCOPE_MESSAGE_GENERATION_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN"", ""SCOPE_GCX_PET_ADMIN_READ"", ""SCOPE_CONNECT_NON_SOCIAL_SHARED_READ"", ""SCOPE_DI_OAUTH_2_PRERELEASE_PERMISSIONS_ADMIN_WRITE"", ""SCOPE_DI_OAUTH_2_TOKEN_ADMIN"", ""SCOPE_ATP_WRITE"", ""SCOPE_GCX_KID_READ"", ""ROLE_CONNECTUSER"", ""ROLE_FITNESS_USER"", ""ROLE_WELLNESS_USER"", ""ROLE_OUTDOOR_USER"", ""ROLE_TACX_APP_USER"", ""ROLE_GARMIN_USER""]",3793.0,,168.63,,,71.5999984741211,2026-09-22 20:51:31,,False,[],False,2,150.0,10,0.0,219,,public,2,96589030,,,False,False,False,2274.0,21,,False,False,uncategorized,9,,,17.452999114990234,https://s3.amazonaws.com/garmin-connect-prod/profile_images/b956b170-7f4b-41f6-94e5-09f5689897c8-96589030.png,600.0,,9.0,,False,,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6e877b9e-a5d6-44e6-875f-0ae5a38a3c0c-96589030.png,3793.0,50.21822690963745,,,214,,,205,Houyet,472.0
,False,298.7879943847656,False,True,1,97.76374186903112,,2.888000011444092,230.3065948486328,,53.181047793477774,2026-09-20 06:49:04,3308.452,False,False,False,,,Cheshire West and Chester Running,8.819999694824219,160.0,693.94,264.0,,24427989983,False,,8.149999618530273,,34.939998626708984,1,False,,False,80,False,,False,187.0,44.0099983215332,774.938,159,,20.998,1789886944000,False,25.0,False,False,False,3778.116943359375,-2.6766426768153906,485.2019958496094,https://s3.amazonaws.com/garmin-connect-prod/profile_images/ab3aaf49-c7e7-40ee-afe4-55cefa6f7108-96589030.png,817.0,b24431fb-1a68-4bf7-a3d4-7a03a04dec86,False,,3495376439,568.174,,running,,,,-19,Karl Schulz,OVERREACHING_17,298.1709899902344,False,False,1,2026-09-20 07:49:04,279.0,412.0,VO2MAX,,,12933.2998046875,264.94,,1218.0,,377.0,True,108.69000244140625,-2.677132012322545,4471.294952392578,6b0552d4-87e2-474a-8d12-27878a3090fe,84.039,False,GARMIN,,False,118.0,269.70001220703125,,,0.600006103515625,,48.599998474121094,"[{""noOfSplits"": 1, ""totalAscent"": 279.0, ""duration"": 4478.69189453125, ""splitType"": ""INTERVAL_ACTIVE"", ""maxElevationGain"": 279.0, ""averageElevationGain"": 279.0, ""maxDistance"": 12933, ""maxDistanceWithPrecision"": 12933.2998046875, ""distance"": 12933.2998046875, ""averageSpeed"": 2.888000011444092, ""maxSpeed"": 3.8259999752044678, ""elevationLoss"": 264.0, ""avgStepFrequency"": 151.890625, ""avgStepLength"": 1.0869000244140625, ""verticalRatio"": 8.149999618530273, ""verticalOscillation"": 8.819999694824219, ""avgGroundContactTime"": 269.70001220703125}, {""noOfSplits"": 8, ""totalAscent"": 0.0, ""duration"": 6.000999927520752, ""splitType"": ""RWD_STAND"", ""maxElevationGain"": 0.0, ""averageElevationGain"": 0.0, ""maxDistance"": 12, ""maxDistanceWithPrecision"": 12.609999656677246, ""distance"": 12.609999656677246, ""averageSpeed"": 2.1010000705718994, ""maxSpeed"": 2.0810000896453857, ""elevationLoss"": 0.0, ""avgStepFrequency"": 0.0}, {""noOfSplits"": 9, ""totalAscent"": 223.0, ""duration"": 4047.998046875, ""splitType"": ""RWD_RUN"", ""maxElevationGain"": 103.0, ""averageElevationGain"": 25.0, ""maxDistance"": 3686, ""maxDistanceWithPrecision"": 3686.22998046875, ""distance"": 12228.080078125, ""averageSpeed"": 3.0209999084472656, ""maxSpeed"": 3.8259999752044678, ""elevationLoss"": 264.0, ""avgStepFrequency"": 159.71875, ""avgStepLength"": 1.1049000244140625, ""verticalRatio"": 8.210000038146973, ""verticalOscillation"": 9.009999847412109, ""avgGroundContactTime"": 267.1000061035156}, {""noOfSplits"": 16, ""totalAscent"": 56.0, ""duration"": 424.6759948730469, ""splitType"": ""RWD_WALK"", ""maxElevationGain"": 16.0, ""averageElevationGain"": 6.0, ""maxDistance"": 108, ""maxDistanceWithPrecision"": 108.81999969482422, ""distance"": 692.6199951171875, ""averageSpeed"": 1.63100004196167, ""maxSpeed"": 2.2019999027252197, ""elevationLoss"": 0.0, ""avgStepFrequency"": 85.234375, ""avgStepLength"": 0.8392000122070313, ""verticalRatio"": 7.369999885559082, ""verticalOscillation"": 6.129999923706055, ""avgGroundContactTime"": 449.0}]",MINOR_ANAEROBIC_BENEFIT_15,,True,"[""SCOPE_ATP_READ"", ""SCOPE_COMMUNITY_COURSE_ADMIN_READ"", ""SCOPE_GCX_KID_WRITE"", ""SCOPE_DT_ACTIVE_INTELLIGENCE_READ"", ""SCOPE_COMMUNITY_COURSE_WRITE"", ""SCOPE_GCX_KID_ADMIN_READ"", ""SCOPE_CONNECT_WEB_TEMPLATE_RENDER"", ""SCOPE_ACTIVITY_DETECTION_READ"", ""SCOPE_OMT_SUBSCRIPTION_ADMIN_READ"", ""SCOPE_DI_OAUTH_2_MANAGED_STATUS_ADMIN_WRITE"", ""SCOPE_CONNECT_READ"", ""SCOPE_GCX_PET_READ"", ""SCOPE_GOLF_API_READ"", ""SCOPE_DI_OAUTH_2_DEVICE_REVOCATION_WRITE"", ""SCOPE_GCX_PET_WRITE"", ""SCOPE_DI_OAUTH_2_CREATE_DI_USER"", ""SCOPE_DIVE_API_WRITE"", ""SCOPE_DIVE_API_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_READ"", ""SCOPE_CONNECT_WRITE"", ""SCOPE_CONNECT_MCT_DAILY_LOG_READ"", ""SCOPE_CONNECT_API_CREATE_UPDATE_USER"", ""SCOPE_MESSAGE_GENERATION_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN"", ""SCOPE_GCX_PET_ADMIN_READ"", ""SCOPE_CONNECT_NON_SOCIAL_SHARED_READ"", ""SCOPE_DI_OAUTH_2_PRERELEASE_PERMISSIONS_ADMIN_WRITE"", ""SCOPE_DI_OAUTH_2_TOKEN_ADMIN"", ""SCOPE_ATP_WRITE"", ""SCOPE_GCX_KID_READ"", ""ROLE_CONNECTUSER"", ""ROLE_FITNESS_USER"", ""ROLE_WELLNESS_USER"", ""ROLE_OUTDOOR_USER"", ""ROLE_TACX_APP_USER"", ""ROLE_GARMIN_USER""]",4478.69189453125,,,1.0,19.0,164.39999389648438,2026-09-20 08:11:27,11768,False,[],False,1,177.0,10,,,,public,17,96589030,5.0,,False,False,False,889.917,13,,False,,uncategorized,9,187.0,1659.6839599609375,3.825999975204468,https://s3.amazonaws.com/garmin-connect-prod/profile_images/b956b170-7f4b-41f6-94e5-09f5689897c8-96589030.png,1166.0,151.90625,972.951,16.530000686645508,False,,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6e877b9e-a5d6-44e6-875f-0ae5a38a3c0c-96589030.png,4943.51806640625,53.181120213121176,3.00600004196167,47.0,,,,,Cheshire West and Chester,805.883
,False,165.13699340820312,False,True,3,24.25389958590542,,2.9019999504089355,143.87269592285156,,53.220750940963626,2026-09-08 18:11:21,1303.486,False,False,False,,,Cheshire West and Chester Running,8.55999984741211,146.0,245.005,65.0,,24288594406,False,,8.069999694824219,,32.369998931884766,1,False,,False,56,False,,False,250.0,41.90999984741211,0.0,159,,88.19,1788891081000,False,28.0,False,False,False,3449.5791015625,-2.7456706669181585,501.3399963378906,https://s3.amazonaws.com/garmin-connect-prod/profile_images/ab3aaf49-c7e7-40ee-afe4-55cefa6f7108-96589030.png,667.0,9f2cfe97-fc49-4bfd-9a34-a378196eaf16,False,,3495376439,164.002,,running,,,,-15,Karl Schulz,IMPROVING_LACTATE_THRESHOLD_12,306.10400390625,False,False,1,2026-09-08 19:11:21,104.0,401.0,LACTATE_THRESHOLD,,,10456.1796875,1969.802,,1000.0,,376.0,True,106.54000244140626,-2.745441421866417,3594.4320068359375,6b0552d4-87e2-474a-8d12-27878a3090fe,239.0,False,GARMIN,,False,94.0,262.1000061035156,,,0.6000000089406967,,-7.400000095367432,"[{""noOfSplits"": 1, ""totalAscent"": 104.0, ""duration"": 3602.824951171875, ""splitType"": ""INTERVAL_ACTIVE"", ""maxElevationGain"": 104.0, ""averageElevationGain"": 104.0, ""maxDistance"": 10456, ""maxDistanceWithPrecision"": 10456.16015625, ""distance"": 10456.16015625, ""averageSpeed"": 2.9019999504089355, ""maxSpeed"": 3.5829999446868896, ""elevationLoss"": 65.0, ""avgStepFrequency"": 162.234375, ""avgStepLength"": 1.0654000244140627, ""verticalRatio"": 8.069999694824219, ""verticalOscillation"": 8.55999984741211, ""avgGroundContactTime"": 262.1000061035156}, {""noOfSplits"": 11, ""totalAscent"": 101.0, ""duration"": 3298.635009765625, ""splitType"": ""RWD_RUN"", ""maxElevationGain"": 48.0, ""averageElevationGain"": 9.0, ""maxDistance"": 2247, ""maxDistanceWithPrecision"": 2247.780029296875, ""distance"": 9963.6796875, ""averageSpeed"": 3.0209999084472656, ""maxSpeed"": 3.5829999446868896, ""elevationLoss"": 53.0, ""avgStepFrequency"": 168.140625, ""avgStepLength"": 1.0845, ""verticalRatio"": 8.130000114440918, ""verticalOscillation"": 8.76999969482422, ""avgGroundContactTime"": 261.79998779296875}, {""noOfSplits"": 2, ""totalAscent"": 0.0, ""duration"": 5.171999931335449, ""splitType"": ""RWD_STAND"", ""maxElevationGain"": 0.0, ""averageElevationGain"": 0.0, ""maxDistance"": 0, ""maxDistanceWithPrecision"": 0.0, ""distance"": 0.0, ""averageSpeed"": 0.0, ""maxSpeed"": 0.0, ""elevationLoss"": 0.0, ""avgStepFrequency"": 0.0}, {""noOfSplits"": 11, ""totalAscent"": 3.0, ""duration"": 299.0, ""splitType"": ""RWD_WALK"", ""maxElevationGain"": 2.0, ""averageElevationGain"": 0.0, ""maxDistance"": 109, ""maxDistanceWithPrecision"": 109.79000091552734, ""distance"": 492.5, ""averageSpeed"": 1.6469999551773071, ""maxSpeed"": 2.183000087738037, ""elevationLoss"": 12.0, ""avgStepFrequency"": 100.265625, ""avgStepLength"": 0.8262999877929689, ""verticalRatio"": 7.329999923706055, ""verticalOscillation"": 6.0, ""avgGroundContactTime"": 459.20001220703125}]",NO_ANAEROBIC_BENEFIT_0,,True,"[""SCOPE_ATP_READ"", ""SCOPE_COMMUNITY_COURSE_ADMIN_READ"", ""SCOPE_GCX_KID_WRITE"", ""SCOPE_DT_ACTIVE_INTELLIGENCE_READ"", ""SCOPE_COMMUNITY_COURSE_WRITE"", ""SCOPE_GCX_KID_ADMIN_READ"", ""SCOPE_CONNECT_WEB_TEMPLATE_RENDER"", ""SCOPE_ACTIVITY_DETECTION_READ"", ""SCOPE_OMT_SUBSCRIPTION_ADMIN_READ"", ""SCOPE_DI_OAUTH_2_MANAGED_STATUS_ADMIN_WRITE"", ""SCOPE_CONNECT_READ"", ""SCOPE_GCX_PET_READ"", ""SCOPE_GOLF_API_READ"", ""SCOPE_DI_OAUTH_2_DEVICE_REVOCATION_WRITE"", ""SCOPE_GCX_PET_WRITE"", ""SCOPE_DI_OAUTH_2_CREATE_DI_USER"", ""SCOPE_DIVE_API_WRITE"", ""SCOPE_DIVE_API_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_READ"", ""SCOPE_CONNECT_WRITE"", ""SCOPE_CONNECT_MCT_DAILY_LOG_READ"", ""SCOPE_CONNECT_API_CREATE_UPDATE_USER"", ""SCOPE_MESSAGE_GENERATION_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN"", ""SCOPE_GCX_PET_ADMIN_READ"", ""SCOPE_CONNECT_NON_SOCIAL_SHARED_READ"", ""SCOPE_DI_OAUTH_2_PRERELEASE_PERMISSIONS_ADMIN_WRITE"", ""SCOPE_DI_OAUTH_2_TOKEN_ADMIN"", ""SCOPE_ATP_WRITE"", ""SCOPE_GCX_KID_READ"", ""ROLE_CONNECTUSER"", ""ROLE_FITNESS_USER"", ""ROLE_WELLNESS_USER"", ""ROLE_OUTDOOR_USER"", ""ROLE_TACX_APP_USER"", ""ROLE_GARMIN_USER""]",3602.824951171875,,,0.0,16.0,38.599998474121094,2026-09-08 19:11:47,9738,False,[],False,1,168.0,10,,,,public,17,96589030,3.9000000953674316,,False,False,False,619.986,11,,False,,uncategorized,9,250.0,1705.1409912109375,3.5829999446868896,https://s3.amazonaws.com/garmin-connect-prod/profile_images/b956b170-7f4b-41f6-94e5-09f5689897c8-96589030.png,871.0,162.234375,759.9,23.239999771118164,False,,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6e877b9e-a5d6-44e6-875f-0ae5a38a3c0c-96589030.png,3626.820068359375,53.21378080174327,2.963999986648559,48.0,,,,,Cheshire West and Chester,1400.465
